,conversation_id,elo_rating,comparisons_count,updated_condition,overall_empathy,conversation_number,condition,elo_rank,starter
178,20250325114104133435,1507.0247416764876,59,control,-5,1,Control,179,mom unwell
179,20250325125452847871,1506.868975483891,60,treatment,0,3,AICoach,180,mom unwell
180,20250326091244431398,1505.6897857838449,59,control,-1,1,AICoach,181,mom unwell
181,20250325163130161555,1503.0691704671503,60,treatment,-2,2,AICoach,182,mom unwell
182,20250326042722300912,1501.8126482105454,61,treatment,0,3,AICoach,183,mom unwell
183,20250325221529292212,1500.355801708343,62,treatment,4,3,AICoach,184,mom unwell
184,20250326151418974308,1500.1422380659342,60,control,-3,1,AICoach,185,mom unwell
185,20250329223124868164,1499.5034317948002,60,control,0,1,CoachPlusInfluencer,186,mom unwell
186,20250329211150930416,1499.2214507713634,60,treatment,3,2,CoachPlusInfluencer,187,mom unwell
187,20250329211759032752,1494.9582170380077,60,control,-1,1,CoachPlusInfluencer,188,mom unwell
188,20250325234616224521,1492.06285314548,62,treatment,0,3,AICoach,189,mom unwell
189,20250327083849603687,1491.0754932139516,59,treatment,-2,2,AICoach,190,mom unwell
190,20250326061429999980,1489.2574814873728,61,treatment,2,3,AICoach,191,mom unwell
191,20250326171918239791,1484.5738202827358,59,treatment,-1,3,CoachPlusInfluencer,192,mom unwell
192,20250326015748854598,1480.992176729401,58,treatment,-1,2,CoachPlusInfluencer,193,mom unwell
193,20250325142751437229,1478.6278544046752,59,control,0,1,Control,194,mom unwell
194,20250326120229298908,1477.495433494638,60,treatment,2,2,CoachPlusInfluencer,195,mom unwell
195,20250325204004797507,1476.485249900096,60,treatment,0,2,AICoach,196,mom unwell
196,20250326130735515933,1474.589480031131,60,treatment,-4,3,CoachPlusInfluencer,197,mom unwell
197,20250325204427068414,1473.7380054205428,59,control,1,1,CoachPlusInfluencer,198,mom unwell
198,20250326024020803518,1472.416138973438,57,treatment,-2,3,CoachPlusInfluencer,199,mom unwell
199,20250325135601600707,1467.717745962303,59,control,-2,1,AICoach,200,mom unwell
200,20250326224518267748,1467.701232168,60,control,-3,1,Influencer,201,mom unwell
201,20250325182643604980,1467.6626292008148,59,treatment,-2,2,CoachPlusInfluencer,202,mom unwell
202,20250329223021185658,1466.1000516730585,61,treatment,-3,2,CoachPlusInfluencer,203,mom unwell
203,20250326155407853381,1466.0713854912976,59,control,-1,1,Influencer,204,mom unwell
204,20250325142250082662,1462.991092176232,61,control,2,1,Control,205,mom unwell
205,20250325123215148529,1462.9522015502616,62,control,-2,1,CoachPlusInfluencer,206,mom unwell
206,20250326003623076183,1460.8637109911408,59,control,0,1,CoachPlusInfluencer,207,mom unwell
207,20250326142720217750,1459.451645839694,61,control,-4,1,CoachPlusInfluencer,208,mom unwell
208,20250326033322420194,1457.9785899809094,60,control,-2,1,Control,209,mom unwell
209,20250329222114928559,1455.3080666175376,61,control,-3,1,Influencer,210,mom unwell
210,20250326011111359984,1450.037107228114,59,treatment,-3,3,CoachPlusInfluencer,211,mom unwell
211,20250325172523835494,1448.033490097281,61,control,1,1,Influencer,212,mom unwell
212,20250325173857402911,1447.7007246001872,59,treatment,4,2,CoachPlusInfluencer,213,mom unwell
213,20250326111443249889,1436.3168441757489,60,treatment,-1,2,CoachPlusInfluencer,214,mom unwell
214,20250326074442485909,1432.6259881539793,58,control,-4,1,Control,215,mom unwell
215,20250326111650727258,1427.1303227503056,61,treatment,3,3,AICoach,216,mom unwell
216,20250326071553280353,1426.5117957588118,60,control,-3,1,Influencer,217,mom unwell
217,20250325223011297753,1424.4755961321234,60,control,1,1,Control,218,mom unwell
218,20250326065542946759,1423.186433551785,60,control,-1,1,Control,219,mom unwell
219,20250326080803510558,1422.9640695015498,58,treatment,-1,2,AICoach,220,mom unwell
220,20250326072725206903,1422.7831499988115,61,treatment,-1,2,AICoach,221,mom unwell
221,20250325124025029755,1420.1140364178952,61,control,-2,1,AICoach,222,mom unwell
222,20250326015600240855,1419.4151033014605,60,treatment,2,2,CoachPlusInfluencer,223,mom unwell
223,20250326003425577786,1419.2033211154987,61,control,-1,1,Influencer,224,mom unwell
224,20250326073518747550,1418.8643429715803,60,control,-4,1,Influencer,225,mom unwell
225,20250325183219681529,1414.97972262488,63,treatment,-1,3,CoachPlusInfluencer,226,mom unwell
226,20250326023539934316,1412.5113281390145,60,control,-1,1,CoachPlusInfluencer,227,mom unwell
227,20250326065001606767,1409.4792901127469,60,control,-2,1,CoachPlusInfluencer,228,mom unwell
228,20250326165222267382,1407.27374268202,60,control,-5,1,Influencer,229,mom unwell
229,20250327170933839542,1406.925030775573,60,treatment,-3,3,AICoach,230,mom unwell
230,20250325231740580738,1405.1187662038085,62,control,-1,1,Influencer,231,mom unwell
231,20250327090438111558,1405.0222301401648,59,treatment,-3,3,AICoach,232,mom unwell
232,20250325134122876333,1404.1951263120684,62,control,1,1,AICoach,233,mom unwell
233,20250326125733405283,1403.6675403978782,61,control,-4,1,AICoach,234,mom unwell
234,20250326084554043717,1400.7757993543676,61,control,-2,1,Influencer,235,mom unwell
235,20250325230242617435,1398.6705954058173,60,control,-4,1,Influencer,236,mom unwell
236,20250326122241197100,1392.1958958263635,62,control,-5,1,Influencer,237,mom unwell
237,20250326114656329947,1392.061631508176,63,control,-1,1,CoachPlusInfluencer,238,mom unwell
238,20250325132808305629,1390.9787642606225,61,treatment,-1,3,CoachPlusInfluencer,239,mom unwell
239,20250325105736907723,1388.8668784943247,58,control,-3,1,Influencer,240,mom unwell
240,20250329213513548346,1388.6078259025649,61,control,-4,1,CoachPlusInfluencer,241,mom unwell
241,20250326131120846225,1384.452975869482,59,treatment,0,3,AICoach,242,mom unwell
242,20250326035904080701,1383.592742861916,62,control,-8,1,CoachPlusInfluencer,243,mom unwell
243,20250326025121571806,1383.5113943929798,62,treatment,-2,3,CoachPlusInfluencer,244,mom unwell
244,20250325183854410676,1377.932041682944,62,control,-4,1,CoachPlusInfluencer,245,mom unwell
245,20250325224923028217,1377.801644029814,58,control,-4,1,CoachPlusInfluencer,246,mom unwell
246,20250326084127305289,1377.3037499715904,59,treatment,0,3,CoachPlusInfluencer,247,mom unwell
247,20250326130326027335,1375.2746324814589,60,treatment,-5,2,CoachPlusInfluencer,248,mom unwell
248,20250325152837375447,1372.4244520407267,59,control,-1,1,AICoach,249,mom unwell
249,20250325162600672863,1369.3641421073787,59,treatment,-1,3,AICoach,250,mom unwell
250,20250325112504037786,1369.3077584337332,61,treatment,-2,2,CoachPlusInfluencer,251,mom unwell
251,20250326073734029365,1364.979736679314,57,treatment,0,3,CoachPlusInfluencer,252,mom unwell
252,20250326072605310988,1358.1072045782428,59,control,-1,1,Influencer,253,mom unwell
253,20250325210239280144,1356.0146871290472,59,control,-6,1,Influencer,254,mom unwell
254,20250326111341793421,1356.0027972457256,59,treatment,-1,3,CoachPlusInfluencer,255,mom unwell
255,20250326024229067452,1354.7019420200309,63,treatment,-1,2,AICoach,256,mom unwell
256,20250326125718750288,1349.3745028671228,59,treatment,-5,2,CoachPlusInfluencer,257,mom unwell
257,20250326142402352904,1342.6881021633487,60,control,-1,1,Control,258,mom unwell
258,20250326045348630592,1341.3070722302946,59,treatment,-5,2,CoachPlusInfluencer,259,mom unwell
259,20250326053216723630,1340.997735248336,58,treatment,-4,2,CoachPlusInfluencer,260,mom unwell
260,20250325130544911834,1339.3604435009568,60,control,-4,1,Influencer,261,mom unwell
261,20250326100924158467,1338.7299854757107,62,treatment,-4,2,CoachPlusInfluencer,262,mom unwell
262,20250325174623986827,1338.7103979827407,59,control,-5,1,CoachPlusInfluencer,263,mom unwell
263,20250326100456629392,1337.797356486487,62,control,0,1,CoachPlusInfluencer,264,mom unwell
264,20250325184131241799,1337.5481639053887,59,control,-4,1,AICoach,265,mom unwell
265,20250325162203982604,1337.223664704869,60,control,-5,1,Influencer,266,mom unwell
266,20250326042239273960,1335.576597317145,61,treatment,1,3,AICoach,267,mom unwell
267,20250326171749769943,1334.4054760864817,62,treatment,-2,2,AICoach,268,mom unwell
268,20250326062635962156,1331.7722257258908,61,treatment,-1,3,AICoach,269,mom unwell
269,20250326100214825887,1331.3697151741997,61,control,-3,1,AICoach,270,mom unwell
270,20250325191055217671,1329.3179179528595,60,treatment,-1,2,AICoach,271,mom unwell
271,20250326120351082442,1327.7351516868653,63,control,-1,1,Influencer,272,mom unwell
272,20250326053226304708,1326.701602324783,59,control,-3,1,CoachPlusInfluencer,273,mom unwell
273,20250325120721516939,1326.5061530624137,60,treatment,0,3,AICoach,274,mom unwell
274,20250326124356022569,1323.826496416459,61,treatment,2,3,AICoach,275,mom unwell
275,20250325201508156266,1322.80536759702,60,control,-4,1,Control,276,mom unwell
276,20250326103353876720,1320.109050252265,60,control,0,1,AICoach,277,mom unwell
277,20250325164336017970,1312.6490575050486,60,control,-1,1,AICoach,278,mom unwell
278,20250326121122195736,1305.5305487831372,61,control,-8,1,AICoach,279,mom unwell
279,20250326104333878264,1303.737210436144,60,control,-6,1,Control,280,mom unwell
280,20250326043546950282,1302.6867792100384,61,control,-3,1,Influencer,281,mom unwell
281,20250326080326068819,1302.1060295186155,59,treatment,3,2,AICoach,282,mom unwell
282,20250326165509641150,1298.6434663759396,60,treatment,-7,2,AICoach,283,mom unwell
283,20250325182253848137,1297.551184972664,62,control,-3,1,AICoach,284,mom unwell
284,20250326012159616768,1296.0018213631513,59,control,-5,1,Control,285,mom unwell
285,20250325174940120263,1295.3254815609446,60,control,-3,1,CoachPlusInfluencer,286,mom unwell
286,20250326045817002733,1294.2673243135896,60,treatment,-1,2,CoachPlusInfluencer,287,mom unwell
287,20250325154959912768,1288.0580896507277,59,control,-1,1,AICoach,288,mom unwell
288,20250325215148096941,1287.3357608988172,60,control,-6,1,AICoach,289,mom unwell
289,20250326171556634485,1285.272441506315,63,treatment,-3,3,AICoach,290,mom unwell
290,20250325130213826479,1284.4678375876117,60,control,-5,1,CoachPlusInfluencer,291,mom unwell
291,20250325214622645695,1283.1315592410947,60,control,-4,1,Influencer,292,mom unwell
292,20250325175924966633,1281.5231737189586,61,treatment,-6,3,CoachPlusInfluencer,293,mom unwell
293,20250325222656416883,1279.3216297001186,60,control,-3,1,Control,294,mom unwell
294,20250325234824844282,1277.599776983928,58,control,-5,1,Control,295,mom unwell
295,20250326162927822921,1274.34007340693,57,control,-7,1,CoachPlusInfluencer,296,mom unwell
296,20250325180810995570,1274.252522854847,59,control,-5,1,Control,297,mom unwell
297,20250326132029076281,1269.3256240417948,60,control,-6,1,AICoach,298,mom unwell
298,20250325224139492923,1266.4985012308732,61,control,-3,1,Control,299,mom unwell
299,20250325185132820528,1265.8273814443955,60,control,-6,1,AICoach,300,mom unwell
300,20250325172507649927,1265.2298501742755,59,control,-6,1,Influencer,301,mom unwell
301,20250325232354849332,1262.9399509252542,59,control,-1,1,Influencer,302,mom unwell
302,20250325225951043862,1261.6635286198944,60,treatment,-3,3,AICoach,303,mom unwell
303,20250325184219805881,1250.4370494832326,60,control,-4,1,Influencer,304,mom unwell
304,20250331030100691744,1249.085188671397,58,treatment,-7,2,CoachPlusInfluencer,305,mom unwell
305,20250326163023276546,1243.6269825774548,60,control,-9,1,Influencer,306,mom unwell
306,20250325222700495860,1241.4112296430508,60,treatment,-4,2,AICoach,307,mom unwell
307,20250326105612335116,1240.1097659012748,58,control,-1,1,Control,308,mom unwell
308,20250325171350676615,1239.3901656075516,61,control,-5,1,Control,309,mom unwell
309,20250325142726062448,1235.4340799739814,60,control,-5,1,Influencer,310,mom unwell
310,20250325213245244791,1235.378066691933,60,treatment,-6,2,AICoach,311,mom unwell
311,20250325154649290131,1234.1755689435042,59,treatment,-5,2,AICoach,312,mom unwell
312,20250326002412335327,1233.3066955022807,60,control,-5,1,Influencer,313,mom unwell
313,20250326155611493804,1231.7193040637342,61,treatment,-6,3,CoachPlusInfluencer,314,mom unwell
314,20250325150051264719,1231.4993648971722,60,control,-4,1,Influencer,315,mom unwell
315,20250325192504931897,1230.4320041921362,60,treatment,-4,2,AICoach,316,mom unwell
316,20250325193942982830,1229.861752396587,60,treatment,-5,3,AICoach,317,mom unwell
317,20250326070818516261,1218.3101219142602,61,treatment,-1,2,CoachPlusInfluencer,318,mom unwell
318,20250325215955022861,1215.4352470045958,58,treatment,-3,3,CoachPlusInfluencer,319,mom unwell
319,20250325152655632344,1209.8548761302611,58,control,-6,1,Influencer,320,mom unwell
320,20250325182521290598,1209.7522609203884,60,treatment,-4,3,AICoach,321,mom unwell
321,20250326030741380207,1207.561280941181,59,treatment,-6,3,CoachPlusInfluencer,322,mom unwell
322,20250326063036568362,1201.9313889217588,63,control,-3,1,AICoach,323,mom unwell
323,20250325161926606218,1197.131888834501,60,treatment,-8,2,AICoach,324,mom unwell
324,20250326124618445381,1192.921106352401,61,control,-8,1,CoachPlusInfluencer,325,mom unwell
325,20250325191337158698,1190.7983090849016,61,control,-6,1,Control,326,mom unwell
326,20250325230007575363,1190.5133373628037,59,control,-2,1,Control,327,mom unwell
327,20250325175639593732,1189.7487540311083,62,control,-2,1,Influencer,328,mom unwell
328,20250330160938403881,1189.1744372427129,64,treatment,-5,2,AICoach,329,mom unwell
329,20250325132334889312,1187.2154993402628,60,control,-4,1,Control,330,mom unwell
330,20250326095054735847,1180.0639664190112,59,control,-7,1,CoachPlusInfluencer,331,mom unwell
331,20250326053729193754,1179.577041236837,61,treatment,-6,3,AICoach,332,mom unwell
332,20250325231544559660,1170.473219113061,62,control,-3,1,CoachPlusInfluencer,333,mom unwell
333,20250325121739142979,1168.2098416044666,60,control,-5,1,Control,334,mom unwell
334,20250326032041353386,1162.4286754367574,60,treatment,-5,2,CoachPlusInfluencer,335,mom unwell
335,20250325211800359846,1161.761650704358,59,control,-3,1,Control,336,mom unwell
336,20250326100100619505,1161.192124346711,60,control,-3,1,Influencer,337,mom unwell
337,20250326082315001321,1159.382870484249,58,treatment,-3,2,AICoach,338,mom unwell
338,20250325185147990370,1159.3699049980842,62,control,-5,1,Influencer,339,mom unwell
339,20250326033908583975,1150.96837763464,61,control,-4,1,Control,340,mom unwell
340,20250326154131328447,1149.819531210599,61,control,-4,1,Control,341,mom unwell
341,20250326025142541119,1147.8455753532542,62,control,-6,1,CoachPlusInfluencer,342,mom unwell
342,20250325193147439232,1141.171102299822,59,treatment,-6,2,AICoach,343,mom unwell
343,20250325174456260608,1139.0042036532377,62,control,-5,1,Influencer,344,mom unwell
344,20250326073655543868,1138.234210521348,60,treatment,-6,2,CoachPlusInfluencer,345,mom unwell
345,20250331104441959123,1136.6435831986237,60,control,-8,1,CoachPlusInfluencer,346,mom unwell
346,20250325233316045913,1133.1283794144988,59,control,-2,1,CoachPlusInfluencer,347,mom unwell
347,20250326040803344799,1127.2014660443162,61,treatment,-6,2,CoachPlusInfluencer,348,mom unwell
348,20250326131055645907,1126.4100242802492,61,control,-5,1,AICoach,349,mom unwell
349,20250325183554952443,1118.1888544610229,61,control,-5,1,AICoach,350,mom unwell
350,20250325125316416104,1101.6782450172675,59,treatment,-5,3,AICoach,351,mom unwell
351,20250326085909067856,1086.4553152827546,59,control,-8,1,AICoach,352,mom unwell
352,20250325154753413172,1079.1402677370531,60,control,-5,1,Influencer,353,mom unwell
353,20250326013546207871,1073.24043835864,60,control,-6,1,AICoach,354,mom unwell
354,20250326064625748439,1067.6595505726552,59,control,-5,1,Control,355,mom unwell
355,20250325193338473286,1066.4981058596063,59,control,-8,1,CoachPlusInfluencer,356,mom unwell
356,20250326162804122830,1064.9496642692643,61,control,-9,1,CoachPlusInfluencer,357,mom unwell
357,20250325214358315192,1061.347763927367,58,control,-7,1,CoachPlusInfluencer,358,mom unwell
358,20250326103204410837,1049.3325043268849,59,control,-8,1,CoachPlusInfluencer,359,mom unwell
359,20250328003340129825,1033.8413225190968,58,control,-8,1,Control,360,mom unwell
360,20250326102854251914,1030.456372187313,58,control,-7,1,CoachPlusInfluencer,361,mom unwell
361,20250325155102143483,997.064218547545,60,treatment,-7,2,CoachPlusInfluencer,362,mom unwell
0,20250326142156325179,1953.5400127405103,62,treatment,10,3,CoachPlusInfluencer,1,promotion
1,20250326023714565755,1940.5558699359144,60,control,9,1,CoachPlusInfluencer,2,promotion
2,20250326000022312350,1936.542407798112,61,treatment,10,2,AICoach,3,promotion
3,20250326005049958377,1929.009253701989,59,control,10,1,Control,4,promotion
4,20250326083632650602,1917.2574832859336,61,treatment,11,2,CoachPlusInfluencer,5,promotion
5,20250329220820379844,1917.112804323239,59,treatment,7,2,CoachPlusInfluencer,6,promotion
6,20250325224848639496,1905.357711348826,59,treatment,10,2,CoachPlusInfluencer,7,promotion
7,20250326065054349162,1904.5664978511525,61,treatment,8,3,AICoach,8,promotion
8,20250325223911812897,1903.456243266203,58,control,11,1,CoachPlusInfluencer,9,promotion
9,20250327021934908930,1894.9556614029264,61,treatment,11,3,CoachPlusInfluencer,10,promotion
10,20250326165326045850,1884.121738791294,58,treatment,9,2,CoachPlusInfluencer,11,promotion
11,20250325210342974346,1881.67042193033,60,treatment,12,3,CoachPlusInfluencer,12,promotion
12,20250326084238934456,1859.1176246934608,59,treatment,7,2,AICoach,13,promotion
13,20250325174001431257,1847.6882751867497,60,treatment,10,2,CoachPlusInfluencer,14,promotion
14,20250326022946034409,1841.0855549978185,60,treatment,8,3,AICoach,15,promotion
15,20250325195912648999,1840.6755796159343,60,treatment,4,3,AICoach,16,promotion
16,20250325232647389542,1839.7345086867012,59,control,8,1,AICoach,17,promotion
17,20250325194340078907,1826.089365914681,57,treatment,6,3,AICoach,18,promotion
18,20250325152708820854,1824.6036272801755,59,control,3,1,AICoach,19,promotion
19,20250326172624032826,1822.4418461663388,60,treatment,4,3,CoachPlusInfluencer,20,promotion
20,20250325222158425433,1820.8835964306256,60,treatment,5,3,AICoach,21,promotion
21,20250325234239758596,1820.1238708432431,58,control,10,1,AICoach,22,promotion
22,20250326135217479165,1818.62387532618,59,treatment,4,2,CoachPlusInfluencer,23,promotion
23,20250325200027916807,1817.1869012781633,58,control,9,1,Control,24,promotion
24,20250325202046429334,1814.137538374434,59,treatment,6,3,CoachPlusInfluencer,25,promotion
25,20250325190920617318,1807.873483165375,59,treatment,9,2,AICoach,26,promotion
26,20250326091751581729,1804.0835512956353,60,control,9,1,Influencer,27,promotion
27,20250326030920935255,1803.265135896574,59,treatment,6,2,AICoach,28,promotion
28,20250326011119870385,1802.887604951282,59,treatment,5,2,AICoach,29,promotion
29,20250326074954598143,1800.5542685749483,59,control,6,1,AICoach,30,promotion
30,20250326020210387580,1797.4048807750746,59,treatment,9,3,AICoach,31,promotion
31,20250326030938611283,1793.4865933246358,59,control,7,1,CoachPlusInfluencer,32,promotion
32,20250325161528794880,1790.6847565301014,58,control,2,1,CoachPlusInfluencer,33,promotion
33,20250326053046240477,1784.778833593816,57,control,7,1,Control,34,promotion
34,20250325180104743980,1783.074604769008,58,treatment,8,3,CoachPlusInfluencer,35,promotion
35,20250326210747406519,1781.1285691855603,59,treatment,2,2,CoachPlusInfluencer,36,promotion
36,20250326092403573421,1776.704638182459,59,treatment,3,3,AICoach,37,promotion
37,20250325115745410962,1775.5170113887734,61,treatment,7,3,CoachPlusInfluencer,38,promotion
38,20250326154311067296,1773.2007580625177,58,treatment,5,3,CoachPlusInfluencer,39,promotion
39,20250325170336888106,1772.7585422950322,60,control,4,1,Control,40,promotion
40,20250325121511835531,1772.1955515510483,61,treatment,-1,3,CoachPlusInfluencer,41,promotion
41,20250329225924397468,1771.1147037981193,61,treatment,6,3,AICoach,42,promotion
42,20250326161814798717,1768.710182824126,59,treatment,9,2,CoachPlusInfluencer,43,promotion
43,20250326043729675359,1762.0324613027062,59,treatment,4,2,CoachPlusInfluencer,44,promotion
44,20250325154301487850,1761.9976924503658,58,control,6,1,AICoach,45,promotion
45,20250326210221665455,1760.4376025322445,58,treatment,5,3,CoachPlusInfluencer,46,promotion
46,20250325163708459424,1759.3745947603725,60,treatment,9,2,CoachPlusInfluencer,47,promotion
47,20250325173054074724,1758.1369176437877,60,control,4,1,AICoach,48,promotion
48,20250325164422944546,1755.7731001458817,61,treatment,3,3,CoachPlusInfluencer,49,promotion
49,20250326094948079913,1751.3840245490946,59,control,0,1,CoachPlusInfluencer,50,promotion
50,20250329212728181947,1742.7118601269808,59,control,5,1,AICoach,51,promotion
51,20250326001545164998,1740.2406948317127,59,control,-1,1,AICoach,52,promotion
52,20250326033555219880,1739.6573393444942,61,treatment,7,3,AICoach,53,promotion
53,20250329222332552719,1739.021070921193,61,treatment,3,3,CoachPlusInfluencer,54,promotion
54,20250329211120794278,1735.0084486477858,59,control,2,1,Control,55,promotion
55,20250325140551016768,1733.4259570674974,59,treatment,11,3,CoachPlusInfluencer,56,promotion
56,20250325212949197435,1732.8277853019126,62,treatment,8,2,CoachPlusInfluencer,57,promotion
57,20250326045806795105,1732.255970188283,60,control,5,1,CoachPlusInfluencer,58,promotion
58,20250326224728972392,1730.358159397584,60,treatment,1,3,CoachPlusInfluencer,59,promotion
59,20250326062646886717,1726.143744033052,59,treatment,6,3,CoachPlusInfluencer,60,promotion
60,20250326074047850679,1724.6775148145352,60,treatment,7,2,AICoach,61,promotion
61,20250326030955311200,1719.688087425311,59,control,8,1,AICoach,62,promotion
62,20250325225026259260,1718.6383462631486,59,treatment,7,2,CoachPlusInfluencer,63,promotion
63,20250326112432981913,1717.7940843492172,62,treatment,3,2,CoachPlusInfluencer,64,promotion
64,20250326083715840550,1708.4342134074598,60,control,1,1,CoachPlusInfluencer,65,promotion
65,20250325154210911299,1707.9707792933457,60,treatment,4,2,AICoach,66,promotion
66,20250326084100837336,1705.576323259029,60,control,2,1,CoachPlusInfluencer,67,promotion
67,20250326015931938841,1699.5873439052473,59,treatment,4,2,AICoach,68,promotion
68,20250326131912242952,1699.453896634324,58,control,-1,1,CoachPlusInfluencer,69,promotion
69,20250326114953768610,1695.95331691662,61,treatment,4,2,AICoach,70,promotion
70,20250326084719669208,1695.7657994460371,60,control,-1,1,AICoach,71,promotion
71,20250326122443700445,1694.876325305638,61,treatment,7,3,AICoach,72,promotion
72,20250325193610404711,1692.2709037957463,61,control,-1,1,AICoach,73,promotion
73,20250325152922392585,1690.5703257879509,60,treatment,3,2,CoachPlusInfluencer,74,promotion
74,20250326053036586892,1688.6446754111926,58,treatment,7,3,CoachPlusInfluencer,75,promotion
75,20250326151824763873,1686.2208048106922,61,treatment,1,3,CoachPlusInfluencer,76,promotion
76,20250325162716946756,1684.1646635070167,58,treatment,4,2,CoachPlusInfluencer,77,promotion
77,20250326061547903765,1684.0902253453685,60,treatment,6,2,AICoach,78,promotion
78,20250326130034429177,1682.2962014912123,60,treatment,0,2,CoachPlusInfluencer,79,promotion
79,20250326103937771164,1680.665345363009,59,treatment,6,3,AICoach,80,promotion
80,20250326044655432703,1679.7046881995484,61,treatment,6,3,AICoach,81,promotion
81,20250326014925546680,1676.6260340351982,63,treatment,5,3,CoachPlusInfluencer,82,promotion
82,20250325120252734789,1675.085099538643,59,treatment,0,3,AICoach,83,promotion
83,20250326131857419784,1673.9270400815085,59,control,8,1,Influencer,84,promotion
84,20250326111244394190,1671.9719905914264,63,control,0,1,AICoach,85,promotion
85,20250326163016763300,1666.5066178062868,60,treatment,4,2,CoachPlusInfluencer,86,promotion
86,20250325132029516493,1665.5757505068214,61,treatment,6,3,AICoach,87,promotion
87,20250403110820206287,1660.4210759354305,59,treatment,6,3,AICoach,88,promotion
88,20250326112247791929,1659.6587795029411,59,treatment,6,3,CoachPlusInfluencer,89,promotion
89,20250326093106301355,1659.600187828105,62,control,-3,1,AICoach,90,promotion
90,20250329224424956415,1658.353695119688,60,treatment,3,3,CoachPlusInfluencer,91,promotion
91,20250325231850106211,1650.7881569853612,60,treatment,5,2,CoachPlusInfluencer,92,promotion
92,20250326040230395194,1650.5056248205813,60,treatment,11,3,AICoach,93,promotion
93,20250326084245795391,1647.7530251477162,60,control,2,1,AICoach,94,promotion
94,20250326114208653306,1642.623245891154,59,control,-2,1,Influencer,95,promotion
95,20250326025002380417,1639.6573488836702,61,control,2,1,Influencer,96,promotion
96,20250326044127066520,1636.6019825600165,62,treatment,3,2,CoachPlusInfluencer,97,promotion
97,20250326042201461731,1636.2171121218146,58,treatment,0,2,CoachPlusInfluencer,98,promotion
98,20250326081500995794,1635.7764295944253,58,control,4,1,CoachPlusInfluencer,99,promotion
99,20250325114743469790,1634.8468092026546,63,treatment,0,2,CoachPlusInfluencer,100,promotion
100,20250326104542417320,1634.667111343702,59,treatment,7,2,AICoach,101,promotion
101,20250325143726372800,1633.1000390024342,61,treatment,2,2,CoachPlusInfluencer,102,promotion
102,20250327063724079535,1631.8261079533097,60,treatment,5,2,CoachPlusInfluencer,103,promotion
103,20250326124749008896,1630.5905652801637,59,treatment,0,3,AICoach,104,promotion
104,20250326044739364508,1629.351830249404,62,treatment,1,3,CoachPlusInfluencer,105,promotion
105,20250326060922822922,1627.901383567005,61,treatment,5,3,AICoach,106,promotion
106,20250325202827554214,1626.7839056337284,62,treatment,0,3,AICoach,107,promotion
107,20250326161834507340,1623.158390784233,61,treatment,2,2,CoachPlusInfluencer,108,promotion
108,20250326134019576726,1620.3372476933423,58,control,-2,1,Control,109,promotion
109,20250326041639562166,1619.913066493206,62,control,-3,1,Influencer,110,promotion
110,20250325204621853681,1617.3388767144263,61,treatment,2,3,AICoach,111,promotion
111,20250325231502842769,1614.6653509402086,59,control,0,1,Control,112,promotion
112,20250325182538911378,1612.971840180162,60,treatment,5,3,CoachPlusInfluencer,113,promotion
113,20250325120055370582,1610.4359129523818,61,control,0,1,Control,114,promotion
114,20250326150627274604,1610.0330622294384,62,control,0,1,CoachPlusInfluencer,115,promotion
115,20250325120231470495,1609.0153888504683,60,treatment,2,3,CoachPlusInfluencer,116,promotion
116,20250326142740559160,1608.459380616392,58,treatment,-2,2,AICoach,117,promotion
117,20250326154318585820,1608.303429107138,61,treatment,4,2,AICoach,118,promotion
118,20250326154150373241,1607.325030379914,62,treatment,0,3,AICoach,119,promotion
119,20250326150735931534,1605.963913818203,60,treatment,4,2,AICoach,120,promotion
120,20250325195438098266,1605.183139152815,59,treatment,3,2,AICoach,121,promotion
121,20250326233107518337,1605.0770207831274,60,control,1,1,Influencer,122,promotion
122,20250325132329083658,1604.2572605588794,61,control,-3,1,Control,123,promotion
123,20250326120217557939,1602.3799090825844,60,treatment,1,3,CoachPlusInfluencer,124,promotion
124,20250330161737422319,1601.6625197103465,61,treatment,2,3,AICoach,125,promotion
125,20250326110251484470,1601.5932361968005,61,control,1,1,AICoach,126,promotion
126,20250326135221681289,1601.3788412416698,58,treatment,-2,3,CoachPlusInfluencer,127,promotion
127,20250326194947966643,1598.778933909681,62,control,-1,1,CoachPlusInfluencer,128,promotion
128,20250326133132721378,1595.1248006908618,59,treatment,4,2,CoachPlusInfluencer,129,promotion
129,20250325133627148402,1588.7755666181922,59,treatment,4,3,AICoach,130,promotion
130,20250326112844691568,1586.8903012536337,59,treatment,6,3,CoachPlusInfluencer,131,promotion
131,20250326144323536414,1584.7227662023054,59,treatment,-2,3,AICoach,132,promotion
132,20250326133627787470,1584.5571658124115,61,control,0,1,Influencer,133,promotion
133,20250326011535744920,1581.3047729572752,63,treatment,-1,3,AICoach,134,promotion
134,20250326004116171404,1578.1302720575602,60,control,1,1,CoachPlusInfluencer,135,promotion
135,20250326105952721999,1577.944335608582,59,control,4,1,Control,136,promotion
136,20250326142354031234,1575.5390925609258,59,treatment,0,3,AICoach,137,promotion
137,20250326105425618574,1575.368991209828,59,control,0,1,Control,138,promotion
138,20250329223200987252,1574.3016450677112,59,treatment,2,3,AICoach,139,promotion
139,20250325154829741673,1573.9877978094676,62,control,5,1,Influencer,140,promotion
140,20250325185235891209,1567.7562050804304,59,control,0,1,Control,141,promotion
